,birth_year,region,health,general_happy,past_week_happy,see_friends,see_relatives,income,work_hours,job_satisfaction,weekend_internet,weekday_internet,use_twitter,internet_per_week
1618,1996.0,Middle atlantic,,Pretty happy,,Almost daily,Sev times a week,23749.0,,,,,,
1619,1963.0,Middle atlantic,Excellent,Pretty happy,Some of the time,,,18749.0,,Very satisfied,1.0,1.0,No,7.0
1620,1985.0,Middle atlantic,,Pretty happy,,Once a month,Sev times a mnth,,,Mod. satisfied,2.0,2.0,No,14.0
1621,1965.0,Middle atlantic,Excellent,Very happy,Most of the time,,,27499.0,,Very satisfied,,,,
1622,1987.0,Middle atlantic,,Very happy,,Sev times a mnth,Once a month,,,Very satisfied,1.0,1.0,No,7.0
1623,1936.0,Middle atlantic,Good,Very happy,,Sev times a year,Sev times a year,,,,,,,
1624,1949.0,Middle atlantic,Excellent,Pretty happy,Most of the time,,,,,Very satisfied,1.0,1.0,No,7.0
1625,1955.0,Middle atlantic,Excellent,Very happy,All or almost all of the time,,,,,,1.0,1.0,No,7.0
1626,1958.0,Middle atlantic,Good,Very happy,All or almost all of the time,,,,,Very satisfied,1.0,1.0,No,7.0
1627,1997.0,Middle atlantic,,Very happy,,Sev times a week,Sev times a mnth,3499.0,,Mod. satisfied,1.0,1.0,Yes,7.0
1628,1997.0,Middle atlantic,,Pretty happy,,Sev times a week,Almost daily,1999.0,,,,,,
1629,1991.0,South atlantic,Good,Pretty happy,,Sev times a mnth,Sev times a mnth,23749.0,,Mod. satisfied,,,,
1630,1982.0,South atlantic,Good,Pretty happy,,Sev times a year,Sev times a year,,,,,,,
1631,1979.0,South atlantic,Excellent,Not too happy,All or almost all of the time,,,82499.0,,Very satisfied,,,,
1632,1938.0,South atlantic,,Pretty happy,,Once a year,Sev times a week,,,,,,,
1633,1954.0,South atlantic,Poor,Pretty happy,Some of the time,,,,,,5.0,5.0,No,35.0
1634,1986.0,South atlantic,,Pretty happy,,Sev times a mnth,Once a year,7499.0,,Very satisfied,5.0,5.0,No,35.0
1635,1951.0,South atlantic,,Pretty happy,,Never,Never,,,,,,,
1636,1971.0,South atlantic,,Pretty happy,,Once a month,Sev times a week,44999.0,,Mod. satisfied,1.0,1.0,No,7.0
1637,1951.0,South atlantic,Good,Very happy,,Sev times a mnth,Sev times a week,,,,,,,
1638,1948.0,South atlantic,Fair,Pretty happy,All or almost all of the time,,,,,,,,,
1639,1979.0,South atlantic,,Pretty happy,,Sev times a week,Sev times a week,44999.0,,Mod. satisfied,,,,
1640,1953.0,South atlantic,Fair,Pretty happy,Most of the time,,,,,,,,,
1641,1957.0,South atlantic,,Very happy,,Almost daily,Sev times a week,54999.0,,Very satisfied,,,,
1642,1936.0,South atlantic,Good,Very happy,,Sev times a year,Once a year,,,,,,,
1643,1987.0,South atlantic,Good,Very happy,,Sev times a mnth,Almost daily,37499.0,,Very satisfied,,,,
1644,1959.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a mnth,16249.0,,Very satisfied,1.0,1.0,No,7.0
1645,1943.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a mnth,,,,2.0,2.0,Yes,14.0
1646,1941.0,South atlantic,Excellent,Very happy,,Sev times a year,Sev times a year,,,,,,,
1647,1942.0,South atlantic,Good,Not too happy,Most of the time,,,,,,,,,
1648,1930.0,South atlantic,Good,Pretty happy,,Sev times a week,Sev times a year,,,,,,,
1649,1935.0,South atlantic,Excellent,Pretty happy,,Sev times a year,Once a month,,,,,,,
1650,1947.0,South atlantic,Good,Very happy,All or almost all of the time,,,11249.0,,Very satisfied,0.0,0.0,No,0.0
1651,1957.0,South atlantic,,Not too happy,,Once a month,Once a month,,,,,,,
1652,1957.0,South atlantic,Good,Pretty happy,Most of the time,,,,,,,,,
1653,1948.0,South atlantic,Good,Pretty happy,,Sev times a mnth,Sev times a week,11249.0,,,,,,
1654,1988.0,South atlantic,Good,Very happy,All or almost all of the time,,,44999.0,,Very satisfied,2.0,3.0,Yes,19.0
1655,1954.0,South atlantic,,Not too happy,,Never,Never,,,,,,,
1656,1986.0,South atlantic,Good,Very happy,,Once a month,Sev times a mnth,,,Very satisfied,,,,
1657,1986.0,South atlantic,Excellent,Not too happy,All or almost all of the time,,,21249.0,,Mod. satisfied,5.0,4.0,No,30.0
1658,1964.0,South atlantic,,Not too happy,,Never,Sev times a year,,,,1.0,1.0,No,7.0
1659,1966.0,South atlantic,Poor,Pretty happy,,Sev times a mnth,Sev times a mnth,,,Mod. satisfied,,,,
1660,1954.0,South atlantic,,Pretty happy,,Once a month,Never,,,,,,No,
1661,1970.0,South atlantic,Good,Pretty happy,,Once a month,Sev times a year,11249.0,,Mod. satisfied,,,,
1662,1973.0,South atlantic,Good,Pretty happy,,Once a month,Sev times a mnth,37499.0,,Mod. satisfied,,,,
1663,1989.0,South atlantic,Good,Very happy,All or almost all of the time,,,32499.0,,Very satisfied,4.0,3.0,No,23.0
1664,1980.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a mnth,44999.0,,Mod. satisfied,,,No,
1665,1990.0,South atlantic,Good,Very happy,All or almost all of the time,,,,,Mod. satisfied,0.0,0.0,No,0.0
1666,1966.0,South atlantic,Good,Pretty happy,,Once a month,Sev times a year,13749.0,,,,,,
1667,1993.0,South atlantic,Poor,Not too happy,Most of the time,,,,,,10.0,7.0,Yes,55.0
1668,1989.0,South atlantic,Good,Very happy,All or almost all of the time,,,,,Very satisfied,6.0,4.0,Yes,32.0
1669,1995.0,South atlantic,,Pretty happy,,Sev times a week,Almost daily,11249.0,,Very satisfied,4.0,2.0,No,18.0
1670,1993.0,South atlantic,Good,Not too happy,Most of the time,,,5499.0,,Very dissatisfied,1.0,3.0,Yes,17.0
1671,1949.0,South atlantic,,Pretty happy,,Once a month,Once a month,21249.0,,Mod. satisfied,3.0,3.0,No,21.0
1672,1980.0,South atlantic,Good,Not too happy,,Sev times a week,Sev times a year,,,A little dissat,,,,
1673,1988.0,South atlantic,Good,Pretty happy,Most of the time,,,,,,,,No,
1674,1977.0,South atlantic,Fair,Pretty happy,,Sev times a mnth,Once a month,32499.0,,,,,,
1675,1969.0,South atlantic,Good,Not too happy,Some of the time,,,21249.0,,Mod. satisfied,1.0,0.0,No,2.0
1676,1986.0,South atlantic,,Pretty happy,,Never,Almost daily,,,Mod. satisfied,6.0,4.0,No,32.0
1677,1964.0,South atlantic,Excellent,Pretty happy,Some of the time,,,67499.0,,Very satisfied,4.0,4.0,Yes,28.0
1678,1956.0,South atlantic,Good,Very happy,,Once a month,Once a month,21249.0,,Very satisfied,,,,
1679,1950.0,South atlantic,Fair,Pretty happy,Most of the time,,,16249.0,,,,,No,
1680,1956.0,South atlantic,,Very happy,,Never,Never,4499.0,,Very satisfied,,,,
1681,1985.0,South atlantic,Fair,Not too happy,,Sev times a year,Sev times a year,5499.0,,,,,,
1682,1948.0,South atlantic,Excellent,Very happy,,Sev times a year,Sev times a year,54999.0,,,,,,
1683,1950.0,South atlantic,Fair,Very happy,All or almost all of the time,,,,,,,,,
1684,1978.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a week,37499.0,,Very satisfied,5.0,2.0,No,20.0
1685,1935.0,South atlantic,Excellent,Very happy,,Sev times a year,Almost daily,8999.0,,,,,,
1686,1960.0,South atlantic,Good,Pretty happy,Most of the time,,,32499.0,,Very satisfied,,,No,
1687,1974.0,South atlantic,,Pretty happy,,Almost daily,Once a month,32499.0,,Mod. satisfied,3.0,2.0,No,16.0
1688,1943.0,South atlantic,,Pretty happy,,Sev times a week,Sev times a week,,,,,,,
1689,1992.0,South atlantic,Fair,Not too happy,Most of the time,,,,,Mod. satisfied,12.0,5.0,No,49.0
1690,1990.0,South atlantic,Excellent,Pretty happy,,Never,Sev times a week,,,Mod. satisfied,,,,
1691,1966.0,South atlantic,Excellent,Pretty happy,,Almost daily,Almost daily,37499.0,,,,,,
1692,1997.0,South atlantic,Fair,Pretty happy,Most of the time,,,,,,6.0,3.0,No,27.0
1693,1985.0,South atlantic,,Pretty happy,,Sev times a week,Once a month,,,Very satisfied,,,,
1694,1942.0,South atlantic,Good,Pretty happy,,Never,Sev times a year,,,,,,,
1695,1956.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a year,67499.0,,Mod. satisfied,3.0,3.0,No,21.0
1696,1932.0,South atlantic,Fair,Pretty happy,,Sev times a mnth,Almost daily,,,,,,,
1697,1983.0,South atlantic,,Pretty happy,,Once a month,Sev times a mnth,,,Mod. satisfied,1.0,1.0,No,7.0
1698,1976.0,South atlantic,Good,Pretty happy,Most of the time,,,,,Mod. satisfied,,,No,
1699,1957.0,South atlantic,Good,Very happy,All or almost all of the time,,,27499.0,,Very satisfied,,,,
1700,1997.0,South atlantic,,Very happy,,Sev times a year,Sev times a week,,,,3.0,2.0,No,16.0
1701,1955.0,South atlantic,Good,Very happy,,Sev times a mnth,Sev times a mnth,,,,,,,
1702,1968.0,South atlantic,Fair,Pretty happy,Some of the time,,,54999.0,,Very dissatisfied,,,No,
1703,1962.0,South atlantic,Good,Pretty happy,,Once a month,Sev times a mnth,32499.0,,,,,,
1704,1975.0,South atlantic,Excellent,Pretty happy,Most of the time,,,54999.0,,Very satisfied,4.0,6.0,No,38.0
1705,1982.0,South atlantic,Fair,Pretty happy,,Once a month,Once a year,44999.0,,Very satisfied,,,,
1706,1997.0,South atlantic,,Pretty happy,,Sev times a mnth,Almost daily,,,,2.0,2.0,Yes,14.0
1707,1965.0,South atlantic,Poor,Not too happy,,Once a year,Sev times a week,,,,,,,
1708,1984.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a year,27499.0,,Very satisfied,3.0,1.0,No,11.0
1709,1952.0,South atlantic,Excellent,Very happy,,Once a month,Sev times a week,32499.0,,,,,,
1710,1975.0,South atlantic,,Very happy,,Sev times a year,Sev times a mnth,99999.0,65.0,Mod. satisfied,10.0,1.0,No,25.0
1711,1936.0,South atlantic,Poor,Not too happy,None or almost none of the time,,,,,,,,,
1712,1980.0,South atlantic,Good,Pretty happy,,Once a year,Sev times a week,,,,,,,
1713,1988.0,South atlantic,,Very happy,,Almost daily,Almost daily,32499.0,,Mod. satisfied,10.0,10.0,No,70.0
1714,1975.0,South atlantic,Good,Very happy,All or almost all of the time,,,3499.0,,Very satisfied,,,,
1715,1970.0,South atlantic,,Pretty happy,,Never,Once a month,,,A little dissat,0.0,0.0,No,0.0
1716,1971.0,South atlantic,Good,Pretty happy,,Almost daily,Sev times a week,44999.0,60.0,,,,,
1717,1981.0,South atlantic,Good,Pretty happy,Most of the time,,,32499.0,,Mod. satisfied,1.0,1.0,No,7.0
1718,1965.0,South atlantic,Good,Not too happy,Some of the time,,,,,Very satisfied,1.0,1.0,No,7.0
1719,1940.0,South atlantic,Poor,Pretty happy,,Never,Once a month,,,,,,,
1720,1990.0,South atlantic,Good,Not too happy,Some of the time,,,7499.0,,Very satisfied,,,,
1721,1985.0,South atlantic,Good,Not too happy,,Sev times a year,Sev times a week,1999.0,,Very satisfied,,,,
1722,1954.0,South atlantic,,Pretty happy,,Once a year,Almost daily,23749.0,,Very satisfied,,,,
1723,1997.0,South atlantic,Fair,Not too happy,Most of the time,,,1999.0,,,0.0,0.0,No,0.0
1724,1998.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a year,,,Mod. satisfied,6.0,4.0,Yes,32.0
1725,1961.0,South atlantic,Good,Pretty happy,Most of the time,,,32499.0,,Very satisfied,2.0,2.0,No,14.0
1726,1964.0,South atlantic,Fair,Pretty happy,,Sev times a week,Once a month,,,,,,,
1727,1957.0,South atlantic,,Very happy,,Sev times a mnth,Sev times a week,,,,,,,
1728,1949.0,South atlantic,Excellent,Pretty happy,,Sev times a year,Sev times a mnth,,,,,,,
1729,1985.0,South atlantic,Good,Very happy,All or almost all of the time,,,16249.0,,Very satisfied,,,No,
1730,1958.0,South atlantic,,Very happy,,Sev times a week,Almost daily,,,,,,,
1731,1958.0,South atlantic,Poor,Not too happy,Some of the time,,,,,Very satisfied,,,,
1732,1933.0,South atlantic,Fair,Very happy,,Almost daily,Once a year,,,,,,,
1733,1940.0,South atlantic,Excellent,Pretty happy,Most of the time,,,,,,,,,
1734,1989.0,South atlantic,,Not too happy,,Sev times a mnth,Sev times a year,27499.0,,Very dissatisfied,,,,
1735,1944.0,South atlantic,,Pretty happy,,Sev times a year,Almost daily,44999.0,,,,,,
1736,1958.0,South atlantic,Fair,Pretty happy,,Sev times a mnth,Sev times a mnth,37499.0,,Very satisfied,,,,
1737,1997.0,South atlantic,,Pretty happy,,Almost daily,Sev times a year,,,Mod. satisfied,4.0,2.0,Yes,18.0
1738,1947.0,South atlantic,Excellent,Very happy,All or almost all of the time,,,,,,,,,
1739,1964.0,South atlantic,,Very happy,,Sev times a year,Sev times a mnth,37499.0,,Very satisfied,4.0,24.0,No,128.0
1740,1951.0,South atlantic,Good,Pretty happy,All or almost all of the time,,,,,,1.0,1.0,No,7.0
1741,1953.0,South atlantic,,Pretty happy,,Once a month,Sev times a year,11249.0,,,3.0,3.0,No,21.0
1742,1967.0,South atlantic,Fair,Pretty happy,,Once a month,Sev times a week,21249.0,40.0,Very satisfied,,,,
1743,1940.0,South atlantic,Fair,Very happy,Most of the time,,,,,,,,,
1744,1951.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a year,23749.0,,Very satisfied,0.0,0.0,No,0.0
1745,1988.0,South atlantic,Excellent,Very happy,,Sev times a mnth,Sev times a year,67499.0,,Very satisfied,,,,
1746,1934.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a week,,,,1.0,2.0,No,12.0
1747,1967.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a week,37499.0,,Mod. satisfied,1.0,1.0,No,7.0
1748,1983.0,South atlantic,Good,Pretty happy,Most of the time,,,23749.0,,Very satisfied,1.0,1.0,No,7.0
1749,1956.0,South atlantic,,Not too happy,,Sev times a week,Once a month,4499.0,,Very satisfied,0.0,2.0,Yes,10.0
1750,1947.0,South atlantic,Good,Very happy,,Sev times a mnth,Sev times a week,,,,,,,
1751,1977.0,South atlantic,Good,Not too happy,Some of the time,,,8999.0,,Mod. satisfied,1.0,1.0,No,7.0
1752,1979.0,South atlantic,Good,Pretty happy,,Sev times a mnth,Once a month,27499.0,,,,,,
1753,1972.0,South atlantic,Fair,Not too happy,Most of the time,,,32499.0,,Very satisfied,4.0,4.0,No,28.0
1754,1980.0,South atlantic,Good,Pretty happy,Most of the time,,,82499.0,,Very satisfied,1.0,0.0,No,2.0
1755,1973.0,South atlantic,Excellent,Pretty happy,Most of the time,,,,,,0.0,0.0,No,0.0
1756,1972.0,South atlantic,Excellent,Very happy,,Sev times a mnth,Sev times a week,5499.0,,,,,,
1757,1950.0,South atlantic,Good,Pretty happy,,Almost daily,Never,3499.0,,Mod. satisfied,,,,
1758,1941.0,South atlantic,Poor,Not too happy,,Once a month,Once a month,,,,,,,
1759,1943.0,South atlantic,Fair,Pretty happy,Most of the time,,,,,,6.0,4.0,No,32.0
1760,1955.0,South atlantic,,Not too happy,,Sev times a year,Sev times a week,1999.0,,,2.0,1.0,No,9.0
1761,1958.0,South atlantic,,Pretty happy,,Once a month,Once a month,,,,,,,
1762,1979.0,South atlantic,Good,Pretty happy,,Sev times a mnth,Almost daily,,,Very satisfied,,,,
1763,1986.0,South atlantic,Good,Very happy,All or almost all of the time,,,21249.0,,Very satisfied,,,,
1764,1972.0,South atlantic,,Pretty happy,,Sev times a week,Once a month,,,A little dissat,,,,
1765,1968.0,South atlantic,Good,Pretty happy,Most of the time,,,21249.0,,Very satisfied,2.0,4.0,No,24.0
1766,1959.0,South atlantic,,Not too happy,,Sev times a mnth,Almost daily,,,,10.0,6.0,No,50.0
1767,1969.0,South atlantic,Fair,Not too happy,Most of the time,,,54999.0,,Mod. satisfied,,,,
1768,1949.0,South atlantic,Good,Not too happy,Most of the time,,,,,,8.0,2.0,No,26.0
1769,1946.0,South atlantic,Good,Very happy,,Almost daily,Sev times a week,,,,,,,
1770,1947.0,South atlantic,Fair,Pretty happy,None or almost none of the time,,,,,,1.0,1.0,No,7.0
1771,1978.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a week,,,Very satisfied,10.0,4.0,No,40.0
1772,1991.0,South atlantic,Good,Pretty happy,All or almost all of the time,,,,,Very satisfied,,,,
1773,1977.0,South atlantic,Good,Pretty happy,,Sev times a week,Once a month,54999.0,,,,,,
1774,1961.0,South atlantic,,Very happy,,Sev times a mnth,Once a year,37499.0,,Very satisfied,1.0,5.0,No,27.0
1775,1989.0,South atlantic,Fair,Pretty happy,,Sev times a week,Once a year,,,A little dissat,,,,
1776,1995.0,South atlantic,Good,Pretty happy,Most of the time,,,13749.0,,Mod. satisfied,4.0,2.0,No,18.0
1777,1957.0,South atlantic,,Pretty happy,,Once a month,Sev times a week,,,,,,No,
1778,1955.0,South atlantic,Fair,Not too happy,,Sev times a year,Sev times a week,8999.0,,,,,,
1779,1958.0,South atlantic,Good,Not too happy,Most of the time,,,21249.0,,Mod. satisfied,,,,
1780,1964.0,South atlantic,Fair,Pretty happy,Some of the time,,,44999.0,,Mod. satisfied,14.0,13.0,Yes,93.0
1781,1955.0,South atlantic,Excellent,Very happy,,Once a month,Sev times a year,,,,,,,
1782,1953.0,South atlantic,Good,Very happy,All or almost all of the time,,,67499.0,,,2.0,1.0,No,9.0
1783,1930.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a week,,,,,,,
1784,1934.0,South atlantic,Poor,Pretty happy,,Sev times a mnth,Sev times a mnth,,,Very satisfied,,,,
1785,1984.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a week,27499.0,,Very satisfied,1.0,1.0,No,7.0
1786,1966.0,South atlantic,Good,Pretty happy,,Sev times a year,Sev times a year,37499.0,,,,,,
1787,1961.0,South atlantic,Poor,Pretty happy,All or almost all of the time,,,,,Very satisfied,2.0,2.0,No,14.0
1788,1978.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a year,16249.0,,Mod. satisfied,1.0,2.0,No,12.0
1789,1977.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a mnth,8999.0,,Mod. satisfied,2.0,1.0,No,9.0
1790,1997.0,South atlantic,Excellent,Very happy,All or almost all of the time,,,11249.0,,,4.0,4.0,Yes,28.0
1791,1971.0,South atlantic,,Pretty happy,,Once a year,Sev times a week,,,Very satisfied,1.0,3.0,No,17.0
1792,1993.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a year,16249.0,,A little dissat,7.0,5.0,Yes,39.0
1793,1943.0,South atlantic,Good,Pretty happy,,Sev times a year,Never,,,,,,,
1794,1966.0,South atlantic,Good,Not too happy,Some of the time,,,,,Mod. satisfied,2.0,2.0,No,14.0
1795,1949.0,South atlantic,,Very happy,,Never,Sev times a year,,,,,,,
1796,1979.0,South atlantic,,Not too happy,,Sev times a mnth,Sev times a mnth,,40.0,A little dissat,4.0,12.0,No,68.0
1797,1976.0,South atlantic,Good,Very happy,,Sev times a mnth,Sev times a mnth,44999.0,,Very satisfied,,,,
1798,1975.0,South atlantic,Good,Pretty happy,Most of the time,,,44999.0,,Very satisfied,10.0,15.0,No,95.0
1799,1951.0,South atlantic,Good,Very happy,,Sev times a mnth,Sev times a mnth,,,,,,,
1800,1959.0,South atlantic,Good,Very happy,,Sev times a year,Sev times a year,67499.0,,,,,,
1801,1979.0,South atlantic,,Very happy,,Sev times a mnth,Sev times a year,170000.0,,Very satisfied,4.0,2.0,No,18.0
1802,1930.0,South atlantic,Excellent,Very happy,All or almost all of the time,,,,,,,,,
1803,1949.0,South atlantic,Good,Pretty happy,Most of the time,,,16249.0,,Very satisfied,1.0,3.0,No,17.0
1804,1936.0,South atlantic,,Very happy,,Sev times a year,Sev times a mnth,,,,0.0,2.0,No,10.0
1805,1967.0,South atlantic,,Pretty happy,,Sev times a year,Sev times a week,,,,1.0,1.0,No,7.0
1806,1984.0,South atlantic,Good,Pretty happy,All or almost all of the time,,,82499.0,,Mod. satisfied,12.0,12.0,No,84.0
1807,1983.0,South atlantic,,Very happy,,Sev times a mnth,Sev times a mnth,82499.0,,Very satisfied,3.0,2.0,No,16.0
1808,1960.0,South atlantic,Fair,Not too happy,None or almost none of the time,,,,,Very dissatisfied,,,No,
1809,1955.0,South atlantic,Excellent,Very happy,,Sev times a week,Once a month,99999.0,,Very satisfied,,,,
1810,1936.0,South atlantic,,Very happy,,Never,Once a year,,,,,,,
1811,1968.0,South atlantic,Excellent,Not too happy,All or almost all of the time,,,67499.0,,Very satisfied,1.0,1.0,No,7.0
1812,1951.0,South atlantic,Good,Pretty happy,Some of the time,,,37499.0,,Very satisfied,,,,
1813,1955.0,South atlantic,,Pretty happy,,Once a year,Almost daily,82499.0,,Mod. satisfied,2.0,1.0,No,9.0
1814,1943.0,South atlantic,Good,Pretty happy,Some of the time,,,,,,2.0,1.0,No,9.0
1815,1959.0,South atlantic,,Pretty happy,,Once a month,Once a month,67499.0,,Very satisfied,2.0,1.0,No,9.0
1816,1945.0,South atlantic,Good,Very happy,,Sev times a year,Sev times a year,,,Very satisfied,,,,
1817,1958.0,South atlantic,,Pretty happy,,Sev times a mnth,Sev times a week,16249.0,,,,,,
1818,1938.0,South atlantic,Excellent,Very happy,All or almost all of the time,,,27499.0,,,,,,
1819,1942.0,South atlantic,Good,Very happy,,Sev times a year,Sev times a mnth,,,,,,,
1820,1964.0,South atlantic,Excellent,Pretty happy,Some of the time,,,,,Mod. satisfied,5.0,5.0,Yes,35.0
1821,1960.0,South atlantic,,Pretty happy,,Once a month,Sev times a week,37499.0,,Very satisfied,5.0,3.0,No,25.0
1822,1968.0,South atlantic,Fair,Not too happy,,Once a year,Never,,,Very dissatisfied,,,,
1823,1955.0,South atlantic,Excellent,Very happy,All or almost all of the time,,,,,,,,,
1824,1966.0,South atlantic,Good,Very happy,All or almost all of the time,,,44999.0,,Very satisfied,1.0,5.0,No,27.0
1825,1991.0,South atlantic,,Pretty happy,,Once a month,Sev times a year,54999.0,,Very satisfied,4.0,2.0,No,18.0
1826,1980.0,South atlantic,Excellent,Pretty happy,,Sev times a year,Sev times a year,44999.0,,Mod. satisfied,,,,
1827,1971.0,South atlantic,Fair,Not too happy,None or almost none of the time,,,16249.0,,Mod. satisfied,14.0,8.0,No,68.0
